,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
6661,12881,인센티브,8835,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,119072000,,,,,,인센티브,4,브티센인
6662,12882,인센티브　메리츠,8836,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3736000,3736000,,,,,,인센티브　메리츠,7,츠리메　브티센인
6663,12883,인센티브（ＰＳ）,8837,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1079000,1079000,,,,,,인센티브ＰＳ,6,）ＳＰ（브티센인
6672,12904,인천성모논문인센티브,8856,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,500000,500000,,,,,,인천성모논문인센티브,10,브티센인문논모성천인
6685,12933,인프로＿인센티브,8884,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1002000,1002000,,,,,,인프로＿인센티브,7,브티센인＿로프인
6694,12949,일동제약　인센티브,8896,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,702000,717000,,,,,,일동제약　인센티브,8,브티센인　약제동일
6695,12952,일동제약인센티브,8899,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4782000,4782000,,,,,,일동제약인센티브,8,브티센인약제동일
6765,13287,전자인센티브,9115,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,31000,1770000,,,,,,전자인센티브,6,브티센인자전
6840,13497,제일제당인센티브,9248,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3845000,116462000,,,,,,제일제당인센티브,8,브티센인당제일제
6971,14383,챌린지인센티브,9978,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2472000,2472000,,,,,,챌린지인센티브,7,브티센인지린챌
7010,14550,춘천성심인센티브,10073,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,90000,180000,,,,,,춘천성심인센티브,8,브티센인심성천춘
7020,14603,취업알선인센티브,10114,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,25000,25000,,,,,,취업알선인센티브,8,브티센인선알업취
7160,15130,특별인센티브,10480,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,15600000,15600000,,,,,,특별인센티브,6,브티센인별특
7189,15230,판독인센티브,10547,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,811000,,,,,,판독인센티브,6,브티센인독판
7196,15251,패키지인센티브,10568,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1684000,1684000,,,,,,패키지인센티브,7,브티센인지키패
7215,15306,포스코안전인센티브,10610,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,592000,592000,,,,,,포스코안전인센티브,9,브티센인전안코스포
7232,15348,푸드빌　조직인센티브,10645,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,994000,5679000,,,,,,푸드빌　조직인센티브,9,브티센인직조　빌드푸
7248,15382,프레인－인센티브,10675,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,500000,50000000,,,,,,프레인－인센티브,7,브티센인－인레프
7282,16009,하반기안전인센티브,11142,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3000000,3000000,,,,,,하반기안전인센티브,9,브티센인전안기반하
7345,16401,한진몰인센티브,11402,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,급여,DA01,2000,2000,,,,,,한진몰인센티브,7,브티센인몰진한
7363,16547,핵심인력인센티브,11471,,입금,우리은행,F020,자동입력,,,일반대외대량 입금이체,급여,DA01,5460000,5460000,,,,,,핵심인력인센티브,8,브티센인력인심핵
7583,17721,Ａ모기지인센티브,12444,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,303000,,,,,,Ａ모기지인센티브,8,브티센인지기모Ａ
7587,17734,ＡＫ인센티브,12451,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4728000,4728000,,,,,,ＡＫ인센티브,6,브티센인ＫＡ
7597,17770,ＢＲＴ인센티브,12470,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,49000,49000,,,,,,ＢＲＴ인센티브,7,브티센인ＴＲＢ
7623,17994,ＫＰＩ인센티브,12528,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,142000,142000,,,,,,ＫＰＩ인센티브,7,브티센인ＩＰＫ
7634,18053,ＭＢＯ평가인센티브,12563,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,917000,917000,,,,,,ＭＢＯ평가인센티브,9,브티센인가평ＯＢＭ
7690,18275,ＴＩＳ인센티브,12660,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4240000,4240000,,,,,,ＴＩＳ인센티브,7,브티센인ＳＩＴ
