,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
60734,7465,레인보우연구수당,5138,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,1940000,1940000,,,,,,레인보우연구수당,8,당수구연우보인레
60801,7856,문우회연수수당,5431,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,문우회연수수당,7,당수수연회우문
60856,8296,법인업무수당,5585,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,120000,,,,,,법인업무수당,6,당수무업인법
60857,8300,법정관리수당,5589,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,기타소득,DA06,0,0,,,,,,법정관리수당,6,당수리관정법
60882,8395,복지수당,5645,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,0,100000,,,,,,복지수당,4,당수지복
60958,8799,삼경무역㈜복지수당,5941,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,30000,30000,,,,,,삼경무역㈜복지수당,9,당수지복㈜역무경삼
60989,9266,새벽지기교육수당,6196,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,새벽지기교육수당,8,당수육교기지벽새
61190,10807,심사집계부　교육수당,7426,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,40000,40000,,,,,,심사집계부　교육수당,9,당수육교　부계집사심
61269,11479,여의도감염관리수당,7912,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,여의도감염관리수당,9,당수리관염감도의여
61278,11508,연구수당,7938,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,460000,1337000,,,,,,연구수당,4,당수구연
61288,11583,연수수당,8007,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,180000,180000,,,,,,연수수당,4,당수수연
61311,11708,예원교회직책수당,8115,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,100000,100000,,,,,,예원교회직책수당,8,당수책직회교원예
61471,12643,이브이연구수당,8746,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,700000,700000,,,,,,이브이연구수당,7,당수구연이브이
61530,13010,임단협연구수당,8948,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,100000,100000,,,,,,임단협연구수당,7,당수구연협단임
61899,15090,투표관리관　교육수당,10450,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,40000,40000,,,,,,투표관리관　교육수당,9,당수육교　관리관표투
62201,18273,ＴＦ팀회의참석수당,12658,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,100000,100000,,,,,,ＴＦ팀회의참석수당,9,당수석참의회팀ＦＴ
62207,18292,ＵＳＴ＿강의수당,12669,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,420000,,,,,,ＵＳＴ＿강의수당,7,당수의강＿ＴＳＵ
