,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
22,40475,SK쉴더스금천지,12864,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,3000,3000,,,,,,SK쉴더스금천지,8,지천금스더쉴KS
24,40476,SK쉴더스김포,12865,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,11000,103000,,,,,,SK쉴더스김포,7,포김스더쉴KS
26,40479,SK쉴더스김해,12866,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,10000,154000,,,,,,SK쉴더스김해,7,해김스더쉴KS
28,40482,SK쉴더스남양주,12867,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,197000,,,,,,SK쉴더스남양주,8,주양남스더쉴KS
30,40483,SK쉴더스남원,12868,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,44000,44000,,,,,,SK쉴더스남원,7,원남스더쉴KS
32,40485,SK쉴더스남인처,12869,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,143000,,,,,,SK쉴더스남인처,8,처인남스더쉴KS
34,40486,SK쉴더스논산여,12870,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,158000,,,,,,SK쉴더스논산여,8,여산논스더쉴KS
36,40487,SK쉴더스논현,12871,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,1000,165000,,,,,,SK쉴더스논현,7,현논스더쉴KS
38,40489,SK쉴더스달성,12872,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,19000,19000,,,,,,SK쉴더스달성,7,성달스더쉴KS
40,40491,SK쉴더스달성지,12873,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,120000,120000,,,,,,SK쉴더스달성지,8,지성달스더쉴KS
42,40493,SK쉴더스대전,12874,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,7000,67000,,,,,,SK쉴더스대전,7,전대스더쉴KS
44,40496,SK쉴더스동광,12875,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,83000,,,,,,SK쉴더스동광,7,광동스더쉴KS
46,40497,SK쉴더스동대,12876,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,43000,43000,,,,,,SK쉴더스동대,7,대동스더쉴KS
48,40498,SK쉴더스동대궁,12877,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,131000,,,,,,SK쉴더스동대궁,8,궁대동스더쉴KS
50,40499,SK쉴더스동대전,12878,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,132000,,,,,,SK쉴더스동대전,8,전대동스더쉴KS
52,40500,SK쉴더스동부,12879,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,1000,99000,,,,,,SK쉴더스동부,7,부동스더쉴KS
54,40503,SK쉴더스동부산,12880,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,275000,,,,,,SK쉴더스동부산,8,산부동스더쉴KS
56,40504,SK쉴더스동부징,12881,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,9000,66000,,,,,,SK쉴더스동부징,8,징부동스더쉴KS
58,40505,SK쉴더스동수워,12882,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,200000,,,,,,SK쉴더스동수워,8,워수동스더쉴KS
60,40506,SK쉴더스동청주,12883,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,33000,204000,,,,,,SK쉴더스동청주,8,주청동스더쉴KS
62,40507,SK쉴더스동해영,12884,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,93000,93000,,,,,,SK쉴더스동해영,8,영해동스더쉴KS
64,40508,SK쉴더스마산,12885,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,15000,,,,,,SK쉴더스마산,7,산마스더쉴KS
66,40512,SK쉴더스밀양여,12886,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,16000,77000,,,,,,SK쉴더스밀양여,8,여양밀스더쉴KS
68,40513,SK쉴더스법인,12887,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,99000,99000,,,,,,SK쉴더스법인,7,인법스더쉴KS
70,40514,SK쉴더스법인 _,12888,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,1000,220000,,,,,,SK쉴더스법인 _,7,_ 인법스더쉴KS
72,40515,SK쉴더스보령영,12889,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,154000,,,,,,SK쉴더스보령영,8,영령보스더쉴KS
74,40516,SK쉴더스부산,12890,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,88000,,,,,,SK쉴더스부산,7,산부스더쉴KS
76,40519,SK쉴더스북부,12891,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,5000,55000,,,,,,SK쉴더스북부,7,부북스더쉴KS
78,40521,SK쉴더스북부징,12892,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,15000,,,,,,SK쉴더스북부징,8,징부북스더쉴KS
80,40522,SK쉴더스북인처,12893,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,143000,,,,,,SK쉴더스북인처,8,처인북스더쉴KS
82,40523,SK쉴더스새만금,12894,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,69000,98000,,,,,,SK쉴더스새만금,8,금만새스더쉴KS
84,40527,SK쉴더스서부산,12895,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,142000,,,,,,SK쉴더스서부산,8,산부서스더쉴KS
86,40528,SK쉴더스서부우,12896,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,20000,132000,,,,,,SK쉴더스서부우,8,우부서스더쉴KS
88,40530,SK쉴더스서산,12897,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,33000,110000,,,,,,SK쉴더스서산,7,산서스더쉴KS
90,40532,SK쉴더스서수원,12898,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,138000,,,,,,SK쉴더스서수원,8,원수서스더쉴KS
92,40533,SK쉴더스서인천,12899,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,248000,,,,,,SK쉴더스서인천,8,천인서스더쉴KS
94,40535,SK쉴더스서초우,12900,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,4000,207000,,,,,,SK쉴더스서초우,8,우초서스더쉴KS
96,40537,SK쉴더스성남,12901,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,44000,198000,,,,,,SK쉴더스성남,7,남성스더쉴KS
98,40538,SK쉴더스성남__,12902,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,121000,,,,,,SK쉴더스성남__,7,__남성스더쉴KS
100,40539,SK쉴더스세종,12903,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,33000,66000,,,,,,SK쉴더스세종,7,종세스더쉴KS
102,40541,SK쉴더스속초영,12904,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,55000,55000,,,,,,SK쉴더스속초영,8,영초속스더쉴KS
104,40542,SK쉴더스송파,12905,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,39000,126000,,,,,,SK쉴더스송파,7,파송스더쉴KS
106,40544,SK쉴더스순천,12906,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,20000,20000,,,,,,SK쉴더스순천,7,천순스더쉴KS
108,40546,SK쉴더스순천지,12907,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,15000,,,,,,SK쉴더스순천지,8,지천순스더쉴KS
110,40547,SK쉴더스시화,12908,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,108000,,,,,,SK쉴더스시화,7,화시스더쉴KS
112,40549,SK쉴더스아산,12909,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,55000,72000,,,,,,SK쉴더스아산,7,산아스더쉴KS
114,40552,SK쉴더스안동,12910,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,66000,66000,,,,,,SK쉴더스안동,7,동안스더쉴KS
116,40554,SK쉴더스안산,12911,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,6000,156000,,,,,,SK쉴더스안산,7,산안스더쉴KS
118,40556,SK쉴더스안산지,12912,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,11000,55000,,,,,,SK쉴더스안산지,8,지산안스더쉴KS
120,40557,SK쉴더스안성,12913,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,105000,118000,,,,,,SK쉴더스안성,7,성안스더쉴KS
122,40559,SK쉴더스안양,12914,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,17000,39000,,,,,,SK쉴더스안양,7,양안스더쉴KS
124,40561,SK쉴더스양산,12915,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,20000,66000,,,,,,SK쉴더스양산,7,산양스더쉴KS
126,40563,SK쉴더스양산지,12916,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,99000,99000,,,,,,SK쉴더스양산지,8,지산양스더쉴KS
128,40564,SK쉴더스양평여,12917,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,156000,,,,,,SK쉴더스양평여,8,여평양스더쉴KS
130,40565,SK쉴더스여수영,12918,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,112000,,,,,,SK쉴더스여수영,8,영수여스더쉴KS
132,40567,SK쉴더스영주영,12919,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,66000,,,,,,SK쉴더스영주영,8,영주영스더쉴KS
134,40568,SK쉴더스오산,12920,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,19000,176000,,,,,,SK쉴더스오산,7,산오스더쉴KS
136,40572,SK쉴더스용산,12921,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,2000,109000,,,,,,SK쉴더스용산,7,산용스더쉴KS
138,40574,SK쉴더스용인,12922,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,15000,90000,,,,,,SK쉴더스용인,7,인용스더쉴KS
140,40576,SK쉴더스울산,12923,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,99000,99000,,,,,,SK쉴더스울산,7,산울스더쉴KS
142,40578,SK쉴더스원주,12924,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,99000,99000,,,,,,SK쉴더스원주,7,주원스더쉴KS
144,40580,SK쉴더스음성,12925,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,61000,61000,,,,,,SK쉴더스음성,7,성음스더쉴KS
146,40582,SK쉴더스의정부,12926,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,99000,,,,,,SK쉴더스의정부,8,부정의스더쉴KS
148,40583,SK쉴더스이천,12927,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,29000,29000,,,,,,SK쉴더스이천,7,천이스더쉴KS
150,40586,SK쉴더스이천징,12928,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,20000,20000,,,,,,SK쉴더스이천징,8,징천이스더쉴KS
152,40587,SK쉴더스익산,12929,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,60000,88000,,,,,,SK쉴더스익산,7,산익스더쉴KS
154,40589,SK쉴더스인천,12930,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,19000,88000,,,,,,SK쉴더스인천,7,천인스더쉴KS
156,40591,SK쉴더스전주,12931,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,79000,132000,,,,,,SK쉴더스전주,7,주전스더쉴KS
158,40593,SK쉴더스정읍여,12932,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,2000,2000,,,,,,SK쉴더스정읍여,8,여읍정스더쉴KS
160,40595,SK쉴더스제주우,12933,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,150000,150000,,,,,,SK쉴더스제주우,8,우주제스더쉴KS
162,40596,SK쉴더스제천영,12934,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,66000,,,,,,SK쉴더스제천영,8,영천제스더쉴KS
164,40597,SK쉴더스중부,12935,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,66000,196000,,,,,,SK쉴더스중부,7,부중스더쉴KS
166,40600,SK쉴더스중울사,12936,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,87000,,,,,,SK쉴더스중울사,8,사울중스더쉴KS
168,40601,SK쉴더스진주,12937,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,40000,40000,,,,,,SK쉴더스진주,7,주진스더쉴KS
170,40603,SK쉴더스창원,12938,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,57000,88000,,,,,,SK쉴더스창원,7,원창스더쉴KS
172,40605,SK쉴더스천안,12939,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,6000,87000,,,,,,SK쉴더스천안,7,안천스더쉴KS
174,40607,SK쉴더스청주,12940,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,88000,88000,,,,,,SK쉴더스청주,7,주청스더쉴KS
176,40609,SK쉴더스춘천,12941,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,79000,79000,,,,,,SK쉴더스춘천,7,천춘스더쉴KS
178,40610,SK쉴더스춘천__,12942,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,72000,,,,,,SK쉴더스춘천__,7,__천춘스더쉴KS
180,40611,SK쉴더스충주,12943,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,98000,98000,,,,,,SK쉴더스충주,7,주충스더쉴KS
182,40613,SK쉴더스통영,12944,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,20000,20000,,,,,,SK쉴더스통영,7,영통스더쉴KS
184,40614,SK쉴더스통영__,12945,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,0,23000,,,,,,SK쉴더스통영__,7,__영통스더쉴KS
186,40620,SK쉴더스평택,12946,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,19000,164000,,,,,,SK쉴더스평택,7,택평스더쉴KS
188,40624,SK쉴더스포천징,12947,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,112000,112000,,,,,,SK쉴더스포천징,8,징천포스더쉴KS
190,40625,SK쉴더스포항,12948,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,72000,112000,,,,,,SK쉴더스포항,7,항포스더쉴KS
192,40628,SK쉴더스하남,12949,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,6000,99000,,,,,,SK쉴더스하남,7,남하스더쉴KS
194,40630,SK쉴더스화성,12950,,출금,우리은행,F020,자동입력,,,지로 출금이체,전문서비스,EC02,99000,99000,,,,,,SK쉴더스화성,7,성화스더쉴KS
