,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1170,58996,더나은세무,28589,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,250000,,,,,,더나은세무,5,무세은나더
1174,59000,더드림세무,28593,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,590000,,,,,,더드림세무,5,무세림드더
1178,59055,더이롬세무,28645,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,220000,220000,,,,,,더이롬세무,5,무세롬이더
1180,59067,더착한세무,28657,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,더착한세무,5,무세한착더
1184,59080,더플러스세무,28670,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,22000,110000,,,,,,더플러스세무,6,무세스러플더
1198,59197,도우리세무,28776,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,100000,100000,,,,,,도우리세무,5,무세리우도
1270,59687,디자인세무,29227,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,디자인세무,5,무세인자디
1280,59854,로앤택스세무,29377,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,로앤택스세무,6,무세스택앤로
1294,60038,리더스세무,29528,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,88000,,,,,,리더스세무,5,무세스더리
1304,60180,마이택스세무,29651,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,마이택스세무,6,무세스택이마
1308,60217,마호필세무,29684,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,마호필세무,5,무세필호마
1310,60403,메리트세무,29853,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,메리트세무,5,무세트리메
1368,61339,미추홀세무,30628,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,132000,,,,,,미추홀세무,5,무세홀추미
1388,61560,바른경영세무,30832,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,264000,264000,,,,,,바른경영세무,6,무세영경른바
1390,61562,바른길세무,30834,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,143000,,,,,,바른길세무,5,무세길른바
1418,61772,박기화세무,31010,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,박기화세무,5,무세화기박
1592,63876,배은식세무,32709,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,132000,,,,,,배은식세무,5,무세식은배
1614,64221,뱅가드세무,33001,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,뱅가드세무,5,무세드가뱅
1622,64286,베스트세무,33063,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,베스트세무,5,무세트스베
1626,64290,베스트원세무,33067,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,209000,,,,,,베스트원세무,6,무세원트스베
1660,65173,비앤엘세무,33835,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,비앤엘세무,5,무세엘앤비
1738,66158,샵라이프세무,34703,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,132000,,,,,,샵라이프세무,6,무세프이라샵
1760,66449,서영찬세무,34953,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,서영찬세무,5,무세찬영서
1884,67412,세금생각세무,35818,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,11000,88000,,,,,,세금생각세무,6,무세각생금세
3706,68397,세우리세무,36793,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세우리세무,5,무세리우세
3790,68895,솔로몬세무,37219,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,솔로몬세무,5,무세몬로솔
3792,68898,솔루션세무,37222,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,132000,,,,,,솔루션세무,5,무세션루솔
3838,69270,송창섭세무,37527,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,66000,440000,,,,,,송창섭세무,5,무세섭창송
3846,69433,수원삼일세무,37666,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,수원삼일세무,6,무세일삼원수
3906,70464,신우세무,38575,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,55000,88000,,,,,,신우세무,4,무세우신
3916,70502,신율세무,38611,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,신율세무,4,무세율신
4028,67433,세무 어달선,35839,,출금,우리은행,F020,직접입력,,,요구불간계좌이체,전문서비스,EC02,0,0,,,,,,세무 어달선,5,선달어 무세
4030,67434,세무　티엔비,35840,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무　티엔비,5,비엔티　무세
4032,67435,세무공정,35841,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무공정,4,정공무세
4034,67454,세무기장료,35860,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,319000,,,,,,세무기장료,5,료장기무세
4036,67455,세무네오택스,35861,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무네오택스,6,스택오네무세
4038,67456,세무대리비용,35862,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,66000,,,,,,세무대리비용,6,용비리대무세
4040,67457,세무대행료,35863,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,154000,154000,,,,,,세무대행료,5,료행대무세
4042,67458,세무더이롬,35864,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무더이롬,5,롬이더무세
4044,67459,세무두레택스,35865,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,77000,,,,,,세무두레택스,6,스택레두무세
4046,67460,세무로고스,35866,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세무로고스,5,스고로무세
4048,67461,세무명인지사,35867,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,세무명인지사,6,사지인명무세
4050,67462,세무법광화문,35868,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,44000,55000,,,,,,세무법광화문,6,문화광법무세
4052,68266,세무세연,36664,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,165000,,,,,,세무세연,4,연세무세
4054,68267,세무수수료,36665,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,44000,165000,,,,,,세무수수료,5,료수수무세
4056,68268,세무신고대리,36666,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,330000,2681000,,,,,,세무신고대리,6,리대고신무세
4058,68269,세무신구용사무소,36667,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무신구용사무소,8,소무사용구신무세
4060,68270,세무신세계,36668,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,66000,,,,,,세무신세계,5,계세신무세
4062,68271,세무아이텍스,36669,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세무아이텍스,6,스텍이아무세
4064,68272,세무에이스,36670,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세무에이스,5,스이에무세
4066,68273,세무와회계,36671,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,66000,66000,,,,,,세무와회계,5,계회와무세
4068,68274,세무유택스,36672,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,세무유택스,5,스택유무세
4070,68275,세무유한탑방배,36673,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,198000,198000,,,,,,세무유한탑방배,7,배방탑한유무세
4072,68276,세무조이위드,36674,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무조이위드,6,드위이조무세
4074,68277,세무지기,36675,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무지기,4,기지무세
4076,68278,세무케이앤피,36676,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,396000,,,,,,세무케이앤피,6,피앤이케무세
4078,68279,세무태경이행석,36677,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무태경이행석,7,석행이경태무세
4080,68280,세무티엔비,36678,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세무티엔비,5,비엔티무세
4082,68281,세무프라이어,36679,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,110000,,,,,,세무프라이어,6,어이라프무세
4084,68282,세무프라임,36680,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무프라임,5,임라프무세
4086,68283,세무피티엑스,36681,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,세무피티엑스,6,스엑티피무세
4088,68284,세무해드림,36682,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무해드림,5,림드해무세
4090,68285,세무현인송파잠실,36683,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,세무현인송파잠실,8,실잠파송인현무세
4092,68286,세무현인이석정,36684,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무현인이석정,7,정석이인현무세
5928,9757,세무효승급여,6578,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2436000,2436000,,,,,,세무효승급여,6,여급승효무세
